type_id,start_station_id,dest_station_id,price_start,price_dest,volume_remain_start,volume_remain_dest,supply_start,supply_dest,sell_price_low_dest,sell_price_avg_dest,sell_volume_avg_dest
34327,60011866,60004588,36240000.0,45010000.0,2,2,6,2,45000000.0,45000000.0,2.0
34328,60003760,60004588,2316999936.0,2889999872.0,1,1,13,2,2760000000.0,2761130000.0,3.0
34328,60003760,60011866,2316999936.0,2900000000.0,1,1,13,2,2034000000.0,2036300000.0,12.0
34328,60008494,60004588,2295000064.0,2889999872.0,1,1,6,2,2760000000.0,2761130000.0,3.0
34328,60008494,60011866,2295000064.0,2900000000.0,1,1,6,2,2034000000.0,2036300000.0,12.0
34329,60003760,60004588,1879000064.0,2108000000.0,1,1,3,1,2107000000.0,2107000000.0,1.0
34329,60003760,60011866,1879000064.0,2195000064.0,1,1,3,1,2108000000.0,2108000000.0,2.0
34329,60008494,60011866,1992000000.0,2195000064.0,1,1,3,1,2108000000.0,2108000000.0,2.0
34349,60003760,60011866,5199000.0,19780000.0,5,1,12,9,19500000.0,19500000.0,4.0
34349,60008494,60003760,3500000.0,5199000.0,4,5,4,12,1300000.0,1342610.0,80.0
34349,60008494,60011866,3500000.0,19780000.0,4,1,4,9,19500000.0,19500000.0,4.0
34350,60003760,60008494,1600000000.0,2996999936.0,1,1,2,1,2996000000.0,2996000000.0,1.0
34350,60003760,60011866,1600000000.0,3169999872.0,1,1,2,1,3160000000.0,3160000000.0,1.0
34351,60003760,60004588,1000000.0,24980000.0,3,4,3,4,24970000.0,24970000.0,4.0
34351,60003760,60008494,1000000.0,5000000.0,3,1,3,1,1990000.0,1990000.0,3.0
34351,60003760,60011866,1000000.0,4000000.0,3,1,3,1,1700000.0,1700000.0,6.0
34351,60005686,60004588,15000000.0,24980000.0,1,4,1,4,24970000.0,24970000.0,4.0
34351,60008494,60004588,5000000.0,24980000.0,1,4,1,4,24970000.0,24970000.0,4.0
34351,60011866,60004588,4000000.0,24980000.0,1,4,1,4,24970000.0,24970000.0,4.0
34351,60011866,60008494,4000000.0,5000000.0,1,1,1,1,1990000.0,1990000.0,3.0
34353,60008494,60003760,33000000.0,74920000.0,1,1,1,4,73830000.0,73837700.0,9.0
34354,60003760,60008494,993500.0,15000000.0,1,1,22,1,4999000.0,4999000.0,8.0
34354,60005686,60008494,3000000.0,15000000.0,1,1,1,1,4999000.0,4999000.0,8.0
34359,60003760,60008494,2000000.0,9100000.0,2,4,2,7,3000000.0,3000000.0,5.0
34359,60003760,60011866,2000000.0,37320000.0,2,1,2,2,36000000.0,36000000.0,2.0
34359,60008494,60011866,9100000.0,37320000.0,4,1,7,2,36000000.0,36000000.0,2.0
34360,60003760,60004588,8478000.0,100000000.0,1,1,5,1,46440000.0,46440000.0,6.0
34360,60003760,60008494,8478000.0,14900000.0,1,1,5,3,12300000.0,12300000.0,10.0
34360,60003760,60011866,8478000.0,10900000.0,1,1,5,8,10890000.0,10890000.0,5.0
34360,60008494,60004588,14900000.0,100000000.0,1,1,3,1,46440000.0,46440000.0,6.0
34360,60011866,60004588,10900000.0,100000000.0,1,1,8,1,46440000.0,46440000.0,6.0
34360,60011866,60008494,10900000.0,14900000.0,1,1,8,3,12300000.0,12300000.0,10.0
34361,60008494,60003760,997000000.0,1846000000.0,1,1,1,2,1845000000.0,1845000000.0,3.0
34361,60008494,60011866,997000000.0,1196999936.0,1,1,1,1,1196000000.0,1196000000.0,1.0
34361,60011866,60003760,1196999936.0,1846000000.0,1,1,1,2,1845000000.0,1845000000.0,3.0
34362,60003760,60004588,2000000.0,39980000.0,3,2,3,2,39990000.0,39990000.0,2.0
34362,60003760,60008494,2000000.0,4750000.0,3,3,3,3,12750000.0,12750000.0,3.0
34362,60003760,60011866,2000000.0,30900000.0,3,1,3,4,24500000.0,24500000.0,4.0
34362,60008494,60004588,4750000.0,39980000.0,3,2,3,2,39990000.0,39990000.0,2.0
34362,60008494,60011866,4750000.0,30900000.0,3,1,3,4,24500000.0,24500000.0,4.0
34362,60011866,60004588,30900000.0,39980000.0,1,2,4,2,39990000.0,39990000.0,2.0
34363,60003760,60008494,11400000.0,35000000.0,1,3,3,4,6500000.0,6500000.0,18.0
34363,60003760,60011866,11400000.0,17790000.0,1,1,3,10,17650000.0,17650000.0,5.0
34363,60011866,60008494,17790000.0,35000000.0,1,3,10,4,6500000.0,6500000.0,18.0
34364,60003760,60008494,599400000.0,898000000.0,1,1,2,1,898000000.0,898000000.0,1.0
34364,60003760,60011866,599400000.0,888000000.0,1,1,2,1,887000000.0,887000000.0,1.0
34365,60003760,60008494,500000.0,4000000.0,4,1,4,3,16680000.0,16692500.0,6.0
34393,60003760,60004588,1623000.0,5001000.0,2,1,17,1,5000000.0,5000000.0,6.0
34393,60003760,60011866,1623000.0,9800000.0,2,1,17,3,9500000.0,9500000.0,5.0
34393,60004588,60011866,5001000.0,9800000.0,1,1,1,3,9500000.0,9500000.0,5.0
34393,60005686,60011866,5000000.0,9800000.0,2,1,2,3,9500000.0,9500000.0,5.0
34393,60008494,60003760,1428000.0,1623000.0,6,2,14,17,999000.0,999000.0,74.0
34393,60008494,60004588,1428000.0,5001000.0,6,1,14,1,5000000.0,5000000.0,6.0
34393,60008494,60011866,1428000.0,9800000.0,6,1,14,3,9500000.0,9500000.0,5.0
34394,60003760,60004588,510000.0,5001000.0,1,6,9,6,4500000.0,4500000.0,20.0
34394,60003760,60008494,510000.0,1189000.0,1,1,9,13,599900.0,599900.0,11.0
34394,60003760,60011866,510000.0,9990000.0,1,1,9,2,9500000.0,9500000.0,4.0
34394,60004588,60011866,5001000.0,9990000.0,6,1,6,2,9500000.0,9500000.0,4.0
34394,60005686,60011866,5000000.0,9990000.0,1,1,1,2,9500000.0,9500000.0,4.0
34394,60008494,60004588,1189000.0,5001000.0,1,6,13,6,4500000.0,4500000.0,20.0
34394,60008494,60011866,1189000.0,9990000.0,1,1,13,2,9500000.0,9500000.0,4.0
34396,60003760,60008494,9794000.0,13340000.0,134,17,199,28,11490000.0,11490000.0,43.0
34412,60003760,60011866,11100000.0,15250000.0,1,2,11,3,17500000.0,17500000.0,2.0
34412,60008494,60011866,11900000.0,15250000.0,1,2,2,3,17500000.0,17500000.0,2.0
34414,60003760,60011866,4657000.0,5714000.0,2,3,100,7,25000000.0,25000000.0,3.0
34414,60004588,60011866,5000000.0,5714000.0,8,3,8,7,25000000.0,25000000.0,3.0
34418,60003760,60008494,800000.0,1992000.0,4,5,4,10,1897000.0,1897000.0,3.0
34418,60011866,60003760,250000.0,800000.0,1,4,1,4,739000.0,739000.0,18.0
34418,60011866,60008494,250000.0,1992000.0,1,5,1,10,1897000.0,1897000.0,3.0
34419,60003760,60011866,1885000.0,10000000.0,1,100,2,100,5000000.0,5000000.0,101.0
34419,60008494,60003760,989900.0,1885000.0,9,1,14,2,1250000.0,1250000.0,360.0
34419,60008494,60011866,989900.0,10000000.0,9,100,14,100,5000000.0,5000000.0,101.0
34421,60003760,60011866,9999000.0,88000000.0,1,1,1,1,17000000.0,17000000.0,1.0
34421,60008494,60003760,4200000.0,9999000.0,2,1,10,1,1970000.0,1970000.0,29.0
34421,60008494,60011866,4200000.0,88000000.0,2,1,10,1,17000000.0,17000000.0,1.0
34422,60003760,60008494,3493000.0,4690000.0,1,1,154,6,5000000.0,5000000.0,1.0
34423,60003760,60011866,1499000.0,44680000.0,1,1,2,1,44680000.0,44680000.0,1.0
34423,60008494,60003760,800000.0,1499000.0,1,1,2,2,190000.0,190000.0,11.0
34423,60008494,60011866,800000.0,44680000.0,1,1,2,1,44680000.0,44680000.0,1.0
34424,60003760,60011866,849900.0,27400000.0,1,1,26,2,27400000.0,27400000.0,1.0
34424,60008494,60011866,846800.0,27400000.0,1,1,3,2,27400000.0,27400000.0,1.0
34425,60003760,60011866,1490000.0,27400000.0,1,1,4,2,27400000.0,27400000.0,1.0
34425,60008494,60003760,989500.0,1490000.0,1,1,6,4,999900.0,999900.0,565.0
34425,60008494,60011866,989500.0,27400000.0,1,1,6,2,27400000.0,27400000.0,1.0
34426,60003760,60008494,1760000.0,6846000.0,1,1,3,6,1000000000.0,1000000000.0,2.0
34427,60003760,60008494,1350000.0,5000000.0,1,5,1,5,4490000.0,4490000.0,2.0
34427,60003760,60011866,1350000.0,15800000.0,1,1,1,1,32400000.0,32400000.0,1.0
34427,60008494,60011866,5000000.0,15800000.0,5,1,5,1,32400000.0,32400000.0,1.0
34428,60008494,60003760,989900.0,1482000.0,2,1,7,11,1100000.0,1100000.0,109.0
34430,60003760,60011866,10000000.0,74410000.0,1,1,2,1,50000000.0,50000000.0,2.0
34430,60005686,60011866,12000000.0,74410000.0,1,1,1,1,50000000.0,50000000.0,2.0
34431,60003760,60008494,149000.0,443800.0,1,1,1,1,249000.0,249000.0,2.0
34432,60003760,60008494,1998000.0,2476000.0,1,3,31,13,2470000.0,2470000.0,8.0
34432,60003760,60011866,1998000.0,3999000.0,1,1,31,2,1100000.0,1100000.0,1.0
34432,60008494,60011866,2476000.0,3999000.0,3,1,13,2,1100000.0,1100000.0,1.0
34433,60003760,60008494,1103000.0,2980000.0,1,5,2,11,2968000.0,2968000.0,10.0
34435,60003760,60004588,309900.0,15010000.0,5,1,6,1,14910000.0,14910000.0,1.0
34435,60003760,60008494,309900.0,790300.0,5,1,6,4,962400.0,962400.0,4.0
34435,60003760,60011866,309900.0,5000000.0,5,1,6,1,4600000.0,4600000.0,3.0
34435,60008494,60004588,790300.0,15010000.0,1,1,4,1,14910000.0,14910000.0,1.0
34435,60008494,60011866,790300.0,5000000.0,1,1,4,1,4600000.0,4600000.0,3.0
34435,60011866,60004588,5000000.0,15010000.0,1,1,1,1,14910000.0,14910000.0,1.0
34436,60003760,60008494,13600000.0,44000000.0,1,1,2,1,99040000.0,99040000.0,5.0
34436,60003760,60011866,13600000.0,27490000.0,1,2,2,3,29900000.0,29900000.0,6.0
34436,60011866,60008494,27490000.0,44000000.0,2,1,3,1,99040000.0,99040000.0,5.0
34481,60003760,60004588,81160000.0,94820000.0,1,1,21,6,79990000.0,79990000.0,3.0
34481,60003760,60008494,81160000.0,108600000.0,1,1,21,15,99360000.0,99383800.0,22.0
34481,60004588,60008494,94820000.0,108600000.0,1,1,6,15,99360000.0,99383800.0,22.0
34481,60005686,60003760,70000000.0,81160000.0,1,1,1,21,74990000.0,76488900.0,25.0
34481,60005686,60004588,70000000.0,94820000.0,1,1,1,6,79990000.0,79990000.0,3.0
34481,60005686,60008494,70000000.0,108600000.0,1,1,1,15,99360000.0,99383800.0,22.0
34481,60005686,60011866,70000000.0,85000000.0,1,1,1,4,98700000.0,98700000.0,3.0
34481,60011866,60004588,85000000.0,94820000.0,1,1,4,6,79990000.0,79990000.0,3.0
34481,60011866,60008494,85000000.0,108600000.0,1,1,4,15,99360000.0,99383800.0,22.0
34483,60003760,60004588,104800000.0,141500000.0,1,1,34,7,141600000.0,141600000.0,4.0
34483,60003760,60008494,104800000.0,151700000.0,1,2,34,29,133200000.0,133557000.0,26.0
34483,60003760,60011866,104800000.0,119900000.0,1,1,34,3,105200000.0,119091000.0,12.0
34483,60005686,60008494,134700000.0,151700000.0,1,2,5,29,133200000.0,133557000.0,26.0
34483,60011866,60004588,119900000.0,141500000.0,1,1,3,7,141600000.0,141600000.0,4.0
34483,60011866,60008494,119900000.0,151700000.0,1,2,3,29,133200000.0,133557000.0,26.0
34485,60003760,60004588,183400000.0,248600000.0,4,1,32,4,284700000.0,284713000.0,4.0
34485,60003760,60008494,183400000.0,208200000.0,4,1,32,17,268800000.0,270836000.0,12.0
34485,60003760,60011866,183400000.0,276700000.0,4,1,32,12,278700000.0,278700000.0,10.0
34485,60004588,60011866,248600000.0,276700000.0,1,1,4,12,278700000.0,278700000.0,10.0
34485,60005686,60011866,244400000.0,276700000.0,1,1,6,12,278700000.0,278700000.0,10.0
34485,60008494,60004588,208200000.0,248600000.0,1,1,17,4,284700000.0,284713000.0,4.0
34485,60008494,60011866,208200000.0,276700000.0,1,1,17,12,278700000.0,278700000.0,10.0
34487,60004588,60003760,180200000.0,225500000.0,1,3,7,3,139800000.0,139877000.0,116.0
34487,60008494,60003760,197900000.0,225500000.0,1,3,2,3,139800000.0,139877000.0,116.0
34487,60011866,60003760,157900000.0,225500000.0,1,3,2,3,139800000.0,139877000.0,116.0
34487,60011866,60004588,157900000.0,180200000.0,1,1,2,7,221700000.0,221700000.0,5.0
34487,60011866,60008494,157900000.0,197900000.0,1,1,2,2,182000000.0,182000000.0,16.0
34489,60003760,60004588,283400000.0,351600000.0,5,2,74,10,397600000.0,397613000.0,9.0
34489,60003760,60008494,283400000.0,363700000.0,5,1,74,8,357600000.0,358716000.0,32.0
34489,60003760,60011866,283400000.0,313800000.0,5,1,74,7,354700000.0,355095000.0,14.0
34489,60005686,60004588,319100000.0,351600000.0,1,2,11,10,397600000.0,397613000.0,9.0
34489,60005686,60008494,319100000.0,363700000.0,1,1,11,8,357600000.0,358716000.0,32.0
34489,60011866,60004588,313800000.0,351600000.0,1,2,7,10,397600000.0,397613000.0,9.0
34489,60011866,60008494,313800000.0,363700000.0,1,1,7,8,357600000.0,358716000.0,32.0
34556,60008494,60003760,400000000.0,469100000.0,1,1,1,3,595800000.0,595800000.0,5.0
34562,60003760,60004588,70000000.0,80000000.0,1,1,76,18,83000000.0,83000000.0,13.0
34562,60003760,60008494,70000000.0,89940000.0,1,1,76,9,72380000.0,72444100.0,51.0
34562,60004588,60008494,80000000.0,89940000.0,1,1,18,9,72380000.0,72444100.0,51.0
34562,60005686,60008494,79750000.0,89940000.0,12,1,39,9,72380000.0,72444100.0,51.0
34562,60011866,60004588,70480000.0,80000000.0,2,1,26,18,83000000.0,83000000.0,13.0
34562,60011866,60008494,70480000.0,89940000.0,2,1,26,9,72380000.0,72444100.0,51.0
34575,60003760,60004588,2449000.0,3400000.0,14,40,385,62,3400000.0,3400000.0,43.0
34575,60008494,60004588,2250000.0,3400000.0,8,40,8,62,3400000.0,3400000.0,43.0
34575,60011866,60004588,2419000.0,3400000.0,1,40,3,62,3400000.0,3400000.0,43.0
34590,60003760,60004588,300600000.0,497900000.0,1,1,14,3,203600000.0,320868000.0,9.0
34590,60005686,60004588,399900000.0,497900000.0,1,1,1,3,203600000.0,320868000.0,9.0
34590,60008494,60004588,297000000.0,497900000.0,2,1,2,3,203600000.0,320868000.0,9.0
34590,60008494,60011866,297000000.0,330000000.0,2,1,2,6,369700000.0,369782000.0,8.0
34590,60011866,60004588,330000000.0,497900000.0,1,1,6,3,203600000.0,320868000.0,9.0
34593,60003760,60004588,31370000.0,37990000.0,2,1,162,1,35000000.0,35000000.0,2.0
34593,60003760,60008494,31370000.0,34780000.0,2,3,162,4,35000000.0,37336200.0,14.0
34593,60005686,60004588,30000000.0,37990000.0,1,1,1,1,35000000.0,35000000.0,2.0
34593,60005686,60008494,30000000.0,34780000.0,1,3,1,4,35000000.0,37336200.0,14.0
34594,60003760,60011866,224900000.0,374900000.0,4,1,4,1,374800000.0,374800000.0,1.0
34595,60003760,60004588,264200000.0,298600000.0,1,1,27,7,360000000.0,360000000.0,1.0
34595,60003760,60008494,264200000.0,312900000.0,1,1,27,2,300000000.0,300000000.0,5.0
34595,60003760,60011866,264200000.0,345000000.0,1,1,27,1,344500000.0,344500000.0,1.0
34595,60004588,60011866,298600000.0,345000000.0,1,1,7,1,344500000.0,344500000.0,1.0
34595,60005686,60011866,298600000.0,345000000.0,1,1,3,1,344500000.0,344500000.0,1.0
34595,60008494,60011866,312900000.0,345000000.0,1,1,2,1,344500000.0,344500000.0,1.0
34599,60003760,60008494,6000000.0,7200000.0,10,1,10,1,14490000.0,14490000.0,3.0
34601,60003760,60008494,11630000.0,18000000.0,5,1,7,1,15010000.0,15010000.0,1.0
34602,60003760,60011866,230000000.0,350000000.0,1,1,4,1,120000000.0,120000000.0,3.0
34602,60008494,60003760,145000000.0,230000000.0,2,1,4,4,57500000.0,57562900.0,45.0
34602,60008494,60011866,145000000.0,350000000.0,2,1,4,1,120000000.0,120000000.0,3.0
34606,60003760,60004588,8997000.0,79770000.0,1,1,14,1,10000000.0,10000000.0,2.0
34606,60008494,60004588,14900000.0,79770000.0,1,1,1,1,10000000.0,10000000.0,2.0
34615,60003760,60008494,86900000.0,175000000.0,1,2,3,2,174000000.0,174000000.0,1.0
34617,60008494,60003760,180000000.0,257800000.0,1,1,1,3,210000000.0,227700000.0,5.0
34624,60003760,60004588,66640000.0,332900000.0,1,1,7,1,333000000.0,333000000.0,1.0
34624,60003760,60008494,66640000.0,79500000.0,1,1,7,1,124000000.0,124000000.0,1.0
34624,60008494,60004588,79500000.0,332900000.0,1,1,1,1,333000000.0,333000000.0,1.0
34625,60003760,60008494,4993000.0,13290000.0,9,1,9,2,14900000.0,14900000.0,1.0
34626,60003760,60008494,87890000.0,240700000.0,1,1,6,2,239300000.0,239300000.0,1.0
34626,60003760,60011866,87890000.0,321000000.0,1,2,6,2,321000000.0,321000000.0,2.0
34626,60008494,60011866,240700000.0,321000000.0,1,2,2,2,321000000.0,321000000.0,2.0
34627,60003760,60004588,6499000.0,42000000.0,6,1,12,1,32000000.0,32000000.0,1.0
34627,60003760,60008494,6499000.0,98880000.0,6,1,12,1,89900000.0,89900000.0,4.0
34627,60003760,60011866,6499000.0,88850000.0,6,3,12,3,39880000.0,39880000.0,3.0
34627,60004588,60008494,42000000.0,98880000.0,1,1,1,1,89900000.0,89900000.0,4.0
34627,60004588,60011866,42000000.0,88850000.0,1,3,1,3,39880000.0,39880000.0,3.0
34627,60005686,60008494,68970000.0,98880000.0,2,1,2,1,89900000.0,89900000.0,4.0
34627,60005686,60011866,68970000.0,88850000.0,2,3,2,3,39880000.0,39880000.0,3.0
34627,60011866,60008494,88850000.0,98880000.0,3,1,3,1,89900000.0,89900000.0,4.0
34628,60003760,60008494,234700000.0,300000000.0,1,1,3,1,448800000.0,448800000.0,1.0
34629,60003760,60004588,27000000.0,74520000.0,1,3,4,3,74500000.0,74500000.0,4.0
34629,60011866,60003760,21990000.0,27000000.0,1,1,2,4,48670000.0,48687700.0,15.0
34629,60011866,60004588,21990000.0,74520000.0,1,3,2,3,74500000.0,74500000.0,4.0
34630,60003760,60008494,198200000.0,350000000.0,2,1,5,1,100000000.0,309821000.0,1.0
34631,60003760,60004588,12500000.0,90000000.0,1,1,2,1,89850000.0,89850000.0,3.0
34631,60003760,60008494,12500000.0,19990000.0,1,1,2,1,1000000000.0,1000000000.0,1.0
34631,60008494,60004588,19990000.0,90000000.0,1,1,1,1,89850000.0,89850000.0,3.0
34635,60003760,60011866,410000000.0,500000000.0,4,2,10,2,450000000.0,450000000.0,2.0
34636,60003760,60008494,69990000.0,144900000.0,1,1,11,1,150000000.0,150000000.0,3.0
34637,60003760,60004588,66660000.0,333000000.0,1,1,2,1,333300000.0,333300000.0,1.0
34637,60005686,60004588,221000000.0,333000000.0,1,1,1,1,333300000.0,333300000.0,1.0
34637,60011866,60004588,62000000.0,333000000.0,1,1,1,1,333300000.0,333300000.0,1.0
34641,60004588,60003760,44900000.0,215000000.0,1,1,2,3,200000000.0,200000000.0,9.0
34647,60003760,60004588,39000000.0,222000000.0,1,1,4,1,179800000.0,179800000.0,1.0
34647,60003760,60008494,39000000.0,200000000.0,1,1,4,1,180000000.0,180000000.0,1.0
34647,60008494,60004588,200000000.0,222000000.0,1,1,1,1,179800000.0,179800000.0,1.0
34659,60003760,60004588,57540000.0,179700000.0,1,1,3,1,222200000.0,222200000.0,1.0
34659,60003760,60008494,57540000.0,85790000.0,1,1,3,2,80000000.0,80000000.0,3.0
34659,60003760,60011866,57540000.0,222100000.0,1,1,3,1,222200000.0,222200000.0,1.0
34659,60004588,60011866,179700000.0,222100000.0,1,1,1,1,222200000.0,222200000.0,1.0
34659,60008494,60004588,85790000.0,179700000.0,1,1,2,1,222200000.0,222200000.0,1.0
34659,60008494,60011866,85790000.0,222100000.0,1,1,2,1,222200000.0,222200000.0,1.0
34667,60003760,60008494,44980000.0,70000000.0,1,1,9,2,119000000.0,119000000.0,2.0
34667,60003760,60011866,44980000.0,250000000.0,1,2,9,2,55000000.0,55000000.0,1.0
34667,60008494,60011866,70000000.0,250000000.0,1,2,2,2,55000000.0,55000000.0,1.0
34668,60003760,60011866,34950000.0,118800000.0,5,1,8,3,118700000.0,118700000.0,2.0
34675,60008494,60003760,650000000.0,814700032.0,1,1,1,6,808200000.0,808200000.0,6.0
34677,60003760,60008494,2974000.0,9090000.0,26,1,27,2,6900000.0,6900000.0,33.0
34682,60003760,60004588,4308000.0,37320000.0,1,5,36,5,37200000.0,37200000.0,12.0
34682,60008494,60004588,20000000.0,37320000.0,1,5,1,5,37200000.0,37200000.0,12.0
34684,60003760,60004588,14020000.0,20000000.0,1,2,18,2,17900000.0,17900000.0,8.0
34684,60003760,60011866,14020000.0,24990000.0,1,12,18,12,22990000.0,22990000.0,12.0
34684,60004588,60011866,20000000.0,24990000.0,2,12,2,12,22990000.0,22990000.0,12.0
34684,60008494,60003760,9749000.0,14020000.0,8,1,8,18,9769000.0,9769000.0,16.0
34684,60008494,60004588,9749000.0,20000000.0,8,2,8,2,17900000.0,17900000.0,8.0
34684,60008494,60011866,9749000.0,24990000.0,8,12,8,12,22990000.0,22990000.0,12.0
34685,60003760,60008494,47850000.0,79000000.0,1,1,14,1,79000000.0,79000000.0,1.0
34690,60008494,60003760,224000000.0,309900000.0,1,1,2,3,250000000.0,272275000.0,4.0
34692,60003760,60004588,24850000.0,75000000.0,1,6,1,6,75000000.0,75000000.0,6.0
34693,60005686,60003760,421000000.0,500000000.0,1,1,1,1,498000000.0,498000000.0,2.0
34695,60008494,60003760,169900000.0,303100000.0,1,1,1,3,250000000.0,269087000.0,3.0
34698,60004588,60003760,64000000.0,75000000.0,1,1,1,11,74870000.0,74870000.0,14.0
34700,60004588,60003760,37500000.0,49960000.0,1,2,1,3,25000000.0,25000000.0,18.0
34702,60003760,60004588,5532000.0,33320000.0,5,1,21,1,33210000.0,33210000.0,2.0
34702,60003760,60008494,5532000.0,18990000.0,5,2,21,29,15980000.0,15980000.0,6.0
34702,60003760,60011866,5532000.0,24840000.0,5,5,21,5,24830000.0,24830000.0,5.0
34702,60005686,60004588,7000000.0,33320000.0,1,1,6,1,33210000.0,33210000.0,2.0
34702,60005686,60008494,7000000.0,18990000.0,1,2,6,29,15980000.0,15980000.0,6.0
34702,60005686,60011866,7000000.0,24840000.0,1,5,6,5,24830000.0,24830000.0,5.0
34702,60008494,60004588,18990000.0,33320000.0,2,1,29,1,33210000.0,33210000.0,2.0
34702,60008494,60011866,18990000.0,24840000.0,2,5,29,5,24830000.0,24830000.0,5.0
34702,60011866,60004588,24840000.0,33320000.0,5,1,5,1,33210000.0,33210000.0,2.0
34703,60008494,60003760,299800000.0,385000000.0,1,3,1,4,386000000.0,386000000.0,1.0
34707,60003760,60008494,201600000.0,423000000.0,1,1,3,1,888900000.0,888900000.0,1.0
34710,60005686,60003760,472000000.0,825000000.0,1,1,1,1,500000000.0,500000000.0,3.0
34710,60008494,60003760,495000000.0,825000000.0,1,1,1,1,500000000.0,500000000.0,3.0
34718,60003760,60008494,5998000.0,22900000.0,1,1,22,4,22700000.0,22700000.0,6.0
34718,60003760,60011866,5998000.0,19980000.0,1,1,22,2,29950000.0,29950000.0,2.0
34718,60011866,60008494,19980000.0,22900000.0,1,1,2,4,22700000.0,22700000.0,6.0
34719,60011866,60003760,2000000.0,3589000.0,1,1,1,8,2998000.0,2998000.0,33.0
34719,60011866,60008494,2000000.0,3330000.0,1,1,1,1,14110000.0,14110000.0,1.0
34722,60003760,60008494,3921000.0,6999000.0,2,1,11,1,7330000.0,7330000.0,2.0
34723,60003760,60004588,35010.0,199000.0,2,1,2,5,149800.0,149800.0,9.0
34723,60003760,60008494,35010.0,49990.0,2,1,2,1,30000.0,30000.0,19.0
34723,60003760,60011866,35010.0,90000.0,2,1,2,1,50000.0,50000.0,9.0
34723,60005686,60003760,24000.0,35010.0,1,2,1,2,72410.0,72410.0,52.0
34723,60005686,60004588,24000.0,199000.0,1,1,1,5,149800.0,149800.0,9.0
34723,60005686,60008494,24000.0,49990.0,1,1,1,1,30000.0,30000.0,19.0
34723,60005686,60011866,24000.0,90000.0,1,1,1,1,50000.0,50000.0,9.0
34723,60008494,60004588,49990.0,199000.0,1,1,1,5,149800.0,149800.0,9.0
34723,60008494,60011866,49990.0,90000.0,1,1,1,1,50000.0,50000.0,9.0
34723,60011866,60004588,90000.0,199000.0,1,1,1,5,149800.0,149800.0,9.0
34726,60003760,60004588,1102000.0,8400000.0,1,1,1,8,135600000.0,135600000.0,6.0
34726,60003760,60008494,1102000.0,4900000.0,1,2,1,6,2889000.0,2947930.0,9.0
34726,60003760,60011866,1102000.0,1995000.0,1,1,1,3,24800000.0,24928600.0,3.0
34726,60008494,60004588,4900000.0,8400000.0,2,1,6,8,135600000.0,135600000.0,6.0
34726,60011866,60004588,1995000.0,8400000.0,1,1,3,8,135600000.0,135600000.0,6.0
34726,60011866,60008494,1995000.0,4900000.0,1,2,3,6,2889000.0,2947930.0,9.0
34727,60003760,60008494,19680000.0,64990000.0,1,2,2,2,75000000.0,75000000.0,2.0
34728,60003760,60008494,1000000.0,3000000.0,20,1,20,1,4200000.0,4200000.0,2.0
34732,60003760,60008494,8999000.0,30000000.0,1,1,2,1,14990000.0,14990000.0,5.0
34732,60003760,60011866,8999000.0,35000000.0,1,1,2,1,30000000.0,30000000.0,4.0
34732,60008494,60011866,30000000.0,35000000.0,1,1,1,1,30000000.0,30000000.0,4.0
34738,60003760,60008494,1090000.0,15000000.0,1,1,9,1,13900000.0,13900000.0,11.0
34738,60003760,60011866,1090000.0,3000000.0,1,1,9,1,3900000.0,3900000.0,4.0
34738,60004588,60008494,10000000.0,15000000.0,1,1,1,1,13900000.0,13900000.0,11.0
34738,60011866,60008494,3000000.0,15000000.0,1,1,1,1,13900000.0,13900000.0,11.0
34740,60003760,60004588,1933000.0,48110000.0,1,10,1,10,65400000.0,65400000.0,6.0
34740,60003760,60008494,1933000.0,48980000.0,1,2,1,2,158000000.0,158000000.0,2.0
34746,60003760,60004588,1250000.0,2000000.0,3,4,3,4,1250000.0,1250000.0,19.0
34746,60003760,60008494,1250000.0,6999000.0,3,1,3,2,4799000.0,4799000.0,17.0
34746,60003760,60011866,1250000.0,7140000.0,3,1,3,1,18000000.0,18000000.0,1.0
34746,60004588,60008494,2000000.0,6999000.0,4,1,4,2,4799000.0,4799000.0,17.0
34746,60004588,60011866,2000000.0,7140000.0,4,1,4,1,18000000.0,18000000.0,1.0
34747,60003760,60004588,3000000.0,87310000.0,2,1,2,1,88200000.0,88200000.0,1.0
34747,60005686,60004588,25000000.0,87310000.0,1,1,1,1,88200000.0,88200000.0,1.0
34747,60011866,60004588,50000000.0,87310000.0,2,1,2,1,88200000.0,88200000.0,1.0
34753,60003760,60004588,2970000.0,79790000.0,1,1,44,1,59980000.0,59980000.0,1.0
34753,60005686,60004588,20000000.0,79790000.0,1,1,1,1,59980000.0,59980000.0,1.0
34753,60008494,60004588,17000000.0,79790000.0,1,1,1,1,59980000.0,59980000.0,1.0
34754,60003760,60011866,6500000.0,45000000.0,1,1,22,1,45000000.0,45000000.0,1.0
34756,60003760,60008494,128000000.0,722899968.0,2,1,3,2,673000000.0,673000000.0,2.0
34756,60005686,60008494,472000000.0,722899968.0,1,1,1,2,673000000.0,673000000.0,2.0
34759,60003760,60008494,3289999872.0,4979999744.0,1,1,1,1,4970000000.0,4970000000.0,1.0
34760,60003760,60008494,485000000.0,668000000.0,1,1,3,1,667000000.0,667000000.0,2.0
34792,60003760,60004588,2988000.0,188800000.0,1,1,7,1,222200000.0,222200000.0,1.0
